story_id,premise,initial,counterfactual,original_ending,edited_ending,generated_text
678c9581-8cda-4db0-910f-8fff68df1889,Lou decided to make a youtube channel.,He posted daily video logs of his life.,He posted daily video logs of his life once and gave up.,His fan base was growing quickly. Lou was out at the mall and was recognized by a subscriber. Lou was happy a subscriber recognized him.,His fan base was shrinking quickly. Lou was out at the mall and was recognized by one of his few subscribers. Lou was happy a subscriber recognized him.,"Premise: Lou decided to make a YouTube channel.
Initial event: He posted daily video logs of his life.
Original ending: His fan base was growing quickly. Lou was out at the mall and was recognized by a subscriber. Lou was happy a"
4d56fefd-4afe-4d50-af17-281fa37fc5aa,Tim was mad.,He saw roaches in his house.,He saw rats in his house.,"He bought some cheap bug spray. However, it did not get rid of them. Tim called an exterminator.","He bought some cheap rat traps. However, it did not get rid of them. Tim called an exterminator.","Premise: Tim was mad.
Initial event: He saw roaches in his house.
Original ending: He bought some cheap bug spray. However, it did not get rid of them. Tim called an exterminator.
Counterfactual event:"
0f29fff9-862f-4625-bc6f-27c9cacc86c8,Ed was not doing very well in science class.,He knew he had to ace the exam in order to pass.,He didn't bother studying for the exam.,He studied all week before the exam. Then he did his best on the test. Ed's parents were proud.,He goofed off all week before the exam. Then he did badly on the test. Ed's parents were furious.,"Initial event: He knew he had to ace the exam in order to pass.
Original ending: He studied all week before the exam. Then he did his best on the test. Ed's parents were proud.
Counterfactual event: He didn't"
0f29fff9-862f-4625-bc6f-27c9cacc86c8,Ed was not doing very well in science class.,He knew he had to ace the exam in order to pass.,He didn't bother studying for the exam.,He studied all week before the exam. Then he did his best on the test. Ed's parents were proud.,He studied all week before the next one though. Then he did his best on the test. Ed's parents were proud.,"Premise: Ed was not doing very well in science class.
Initial event: He knew he had to ace the exam in order to pass.
Original ending: He studied all week before the exam. Then he did his best on the test. Ed"
b2a5bd85-ebaf-49f0-be67-f2a7a339cfe3,Agatha loved to bake cookies.,One day she put a batch in to bake.,"One day she was sick, so she just bought some at the store instead.","However, after twenty minutes, there was no scent of cookies baking. She went to see what had happened. Agatha found the oven was turned off.","However, after twenty minutes, there was a scent of cookies baking. She went to see what had happened. Agatha found her mom was making cookies.","However, after twenty minutes, there was no scent of cookies baking. Agatha felt too unwell to investigate, so she decided to rest instead. She later indulged in store-bought cookies, savoring each bite"
b2a5bd85-ebaf-49f0-be67-f2a7a339cfe3,Agatha loved to bake cookies.,One day she put a batch in to bake.,"One day she was sick, so she just bought some at the store instead.","However, after twenty minutes, there was no scent of cookies baking. She went to see what had happened. Agatha found the oven was turned off.","However, after twenty minutes, there were no more left. She went to see what had happened. Agatha found the dog had eaten them all.","Premise: Agatha loved to bake cookies.
Initial event: One day she put a batch in to bake.
Original ending: However, after twenty minutes, there was no scent of cookies baking. She went to see what had happened. Agatha"
53baef9f-6f75-4f20-a8ce-b030314a9c5a,I arrived in school and decided to head to the library.,"When I looked at my phone, it had ten percent of its battery left.",My phone battery was at 100%.,"In addition, I forgot my phone charger at home. Unless there was an emergency call, I didn't use my phone. I didn't need to use my phone the whole day.","Luckily, because I forgot my phone charger at home. I was able to use my phone as much as I wanted. I used my phone the whole day.","As I entered the library, my phone was fully charged at 100%. For the first time, I didn't worry about my battery running out. Throughout the day, I could freely use my phone without any concerns."
42007166-f31e-4f2f-a0b2-0ce3a9327012,Gina and her friends were feuding.,She was the only one who was an outcast.,She was the only one who they all loved.,The other girls were getting along great. Gina kept her head down and kept working. Gina was depressed because her friends were ignoring her.,The other girls were getting along terrible. Gina kept her head down and kept working. Gina was happy because her friends were not ignoring her.,"Original ending: The other girls were getting along great. Gina kept her head down and kept working. Gina was depressed because her friends were ignoring her.

Adapted ending: The other girls were getting along great. Gina was beaming with joy as"
42007166-f31e-4f2f-a0b2-0ce3a9327012,Gina and her friends were feuding.,She was the only one who was an outcast.,She was the only one who they all loved.,The other girls were getting along great. Gina kept her head down and kept working. Gina was depressed because her friends were ignoring her.,The other girls were all fighting. Gina kept her head down and kept working. Gina was depressed because her friends weren't getting along.,"The other girls were getting along great. Gina kept her head up, trying to show her true self. Slowly, her friends started to notice the efforts she was making to mend the feuds. Gina felt uplifted as"
42007166-f31e-4f2f-a0b2-0ce3a9327012,Gina and her friends were feuding.,She was the only one who was an outcast.,She was the only one who they all loved.,The other girls were getting along great. Gina kept her head down and kept working. Gina was depressed because her friends were ignoring her.,The other girls were getting along terribly. Gina kept her head down and kept working. Gina was depressed because her friends were feuding.,"The other girls were getting along great. Gina couldn't help but smile as she watched her friends laughing and enjoying each other's company. She felt a warmth in her heart, knowing that she was no longer an outcast and"
d798bfa3-2646-4f72-9876-b1b5d3b0ea8b,Bob got ready for the children's performance.,He got out his makeup kit and washed his face.,He was allergic to paint and just wore a mask.,He applied a coat of white paint. He then drew varying colors of rings around his eyes and mouth. Bob enjoyed entertaining the kids.,He put on a white mask. He had drawn varying colors of rings around the eyes and mouth of the mask. Bob enjoyed entertaining the kids.,"Bob, unable to use paint due to his allergy, decided to wear a colorful mask instead. He put on the mask with whimsical patterns to entertain the children. As he interacted with the kids during the performance, his"
49afd905-58fc-4114-a6aa-90d686f3578e,Dan and Carol met as manager trainees at a fast food restaurant.,They were sent to further training in a town three hours away.,They were sent to further training in a town three hours away separately.,"They decided to drive together to save on costs. Talking in the car for hours each way, they got to know each other. By the time they got to the training, they felt like friends.",They wished they could have driven together to save on costs. Talking in the car for hours each way would have let them get to know each other. By the time they got to training they were still strangers.,"Dan and Carol were sent to further training in a town three hours away separately. Despite not being able to drive together, they stayed in touch throughout the training, exchanging messages and supporting each other from a distance. By the end"
49afd905-58fc-4114-a6aa-90d686f3578e,Dan and Carol met as manager trainees at a fast food restaurant.,They were sent to further training in a town three hours away.,They were sent to further training in a town three hours away separately.,"They decided to drive together to save on costs. Talking in the car for hours each way, they got to know each other. By the time they got to the training, they felt like friends.","They were disappointed because they had wanted to drive together to save on costs. They talked on the cell phone in the car for hours each way and got to know each other. By the time they were done with the training, they felt like old friends.","They were sent to further training in a town three hours away separately. Despite not traveling together, Dan and Carol made an effort to catch up during breaks between training sessions. Their conversations over the phone and occasional meet-ups outside the"
e33064d8-9c05-4615-be78-14fb1e5401eb,Zaiden lost his favorite cup.,He looked for it in all of the bedrooms.,He looked for it in the garage.,His cup was not in any of the rooms. Zaiden decided to look in the car. There he found it under a seat.,His cup was not in the garage. Zaiden decided to look in the car outside. There he found it under a seat.,"His cup was not in any of the bedrooms. Zaiden decided to look in the garage. There, tucked away on a shelf, he found it among some tools and old mementos."
e33064d8-9c05-4615-be78-14fb1e5401eb,Zaiden lost his favorite cup.,He looked for it in all of the bedrooms.,He looked for it in the garage.,His cup was not in any of the rooms. Zaiden decided to look in the car. There he found it under a seat.,His cup was not on the shelves. Zaiden decided to look in the car. There he found it under a seat.,"Original ending: His cup was not in any of the rooms. Zaiden decided to look in the car. There he found it under a seat.

Adapted ending:
His cup was not in any of the rooms. Zaiden decided"
e33064d8-9c05-4615-be78-14fb1e5401eb,Zaiden lost his favorite cup.,He looked for it in all of the bedrooms.,He looked for it in the garage.,His cup was not in any of the rooms. Zaiden decided to look in the car. There he found it under a seat.,His cup was not in the garage. Zaiden decided to look in the car. Then he found it under a seat.,"Original ending: His cup was not in any of the rooms. Zaiden decided to look in the car. There, he found it under a seat.

Adapted ending: His cup was not in any of the rooms. Zaiden"
1055bd28-9480-4e7e-8b5c-68575b03911b,Every year we attend a poolside barbecue at my aunt's house.,One year when my sister was very young she fell in the pool.,One year when my sister was very young she got sick from the barbecue.,"As soon as my dad realized she was missing he ran for the pool. He dove in and brought my sister to the surface. After saving her, we were all relieved.","As soon as my dad realized she was sick he ran for the car keys. He drove fast and brought my sister to the hospital. After saving her, we were all relieved.","One year when my sister was very young she got sick from the barbecue. As soon as my dad noticed her not feeling well, he quickly carried her to a comfortable spot indoors. He made sure she was rested and taken care"
7e358d67-c1ae-4530-9c75-db7df467e3b1,Larry loves food.,He does not know how to cook.,His mom taught him everything he needed to know about cooking.,"One day, he took a cooking class. To his surprise, he was a good cook. Larry's favorite dish to cook is lasagna.","One day, he took a cooking class. To his surprise, he can cook better than his mom now. Larry's favorite dish to cook is lasagna.","Larry's mom took the time to teach him everything he needed to know about cooking. To his delight, he discovered a natural talent for it. His favorite dish to cook became lasagna, just like when he took the cooking class."
7e358d67-c1ae-4530-9c75-db7df467e3b1,Larry loves food.,He does not know how to cook.,His mom taught him everything he needed to know about cooking.,"One day, he took a cooking class. To his surprise, he was a good cook. Larry's favorite dish to cook is lasagna.","One day, he signed up to teach a cooking class. To his surprise, a lot of people wanted to learn to cook from him. Larry's favorite dish to cook is lasagna.","One day, his mom decided to teach him everything he needed to know about cooking. To his surprise, he discovered a natural talent for crafting delicious dishes. Larry's favorite dish to cook became lasagna, carrying on his newfound"
fc5213af-b500-4797-af61-60d4a9c49219,Rob needed some suits cleaned.,He went to a new cleaner that opened near his house.,He went to a cheap cleaner near his house.,It was a bit pricey but he hoped they would do a good job. A few days later he got his clothes back still dirty. He requested to have his money refunded from them.,"It was almost too cheap, but he hoped they would do a good job. A few days later he got his clothes back still dirty. He requested to have his money refunded from them.","Original adaptation: It was a bit cheap, and he hoped they would do a good job despite the low price. A few days later, he got his clothes back, perfectly cleaned. Rob felt relieved that he had found an affordable and reliable cleaner."
12d60758-9d65-48d5-b25c-d54977bc0f4b,Jerod's brothers talked him into trying online dating.,He was nervous but was determined to do his best to meet someone.,Jerod was nervous and refused to try online dating.,He view a lot of profiles before he found one he liked. It took him a week to get up the nerve to message the girl. The girl rejected him.,He remained lonely and didnt know what to do with his dating life. It took him a week to get up the nerve and message one of his old girlfriends out. His ex girlfriend rejected him.,"Premise: Jerod's brothers talked him into trying online dating.
Initial event: He was nervous but was determined to do his best to meet someone.
Original ending: He viewed a lot of profiles before he found one he liked. It took him"
12d60758-9d65-48d5-b25c-d54977bc0f4b,Jerod's brothers talked him into trying online dating.,He was nervous but was determined to do his best to meet someone.,Jerod was nervous and refused to try online dating.,He view a lot of profiles before he found one he liked. It took him a week to get up the nerve to message the girl. The girl rejected him.,They persisted and he finally agreed to view a lot of profiles before he found one he liked. It took him a week to get up the nerve to message the girl. The girl rejected him.,"Jerod's brothers respected his decision not to try online dating and instead encouraged him to focus on meeting new people in person. Jerod's nerves eased as he joined a local community group, where he struck up a conversation with"
98d8ded5-62c0-4638-81c4-c3416fdc8a2f,A couple of my friends took me to an arcade.,"In addition to playing arcade games, we played outdoor activities.","In addition to playing arcade games, we played board games.",This included going on floats with water guns. My friend and I tried to shoot the people on the other floats. We won the game and received an awesome prize.,This included Monopoly. My friend and I tried to beat each other at Monopoly. I won the game and received a pat on the back.,"The day at the arcade concluded with board games. We gathered around a table, strategizing and laughing as we played. Even without water guns, the spirit of competition and camaraderie filled the room. In the end, my friend and I emerged"
1bbb9627-9778-45b6-8876-36db8050672f,Lexi wanted to be a school teacher.,She loved taking care of children.,She loved being cruel to children.,"But when she became an assistant teacher, she regret it. Disciplining her students was more work than she could handle. She decided to find a different career.","But when she became an assistant teacher, she regretted being cruel. Disciplining her students was more work than she could handle. She decided to find a different career.","But when she became an assistant teacher, she realized the joy of guiding young minds. Embracing her role wholeheartedly, Lexi found fulfillment in mentoring her students with kindness and patience. She excelled in her career"
8ca3fcda-06c0-46f0-8c72-3f1000d96b7c,Jennifer always wanted to have the birthday of her dreams.,Her parents surprised her with a big birthday party at the park.,Her parents were just laid off and couldn't afford a party that year.,All of her friends and family came to celebrate her special day. She was so happy as she blew out the candles on her cake. It was the best day of birthday she could have imagined.,All of her family came over anyway to celebrate her special day. She was so happy that everyone still came. It was the best birthday she could have imagined.,"Understanding the financial strain her parents were under, Jennifer chose to spend her birthday in a different way this year. Instead of a big party at the park, she opted for a simple celebration at home with her immediate family. They"
787fa18a-0987-48f3-88f7-d2de1fdbf1f3,Jilly's mom waited in the car while she ran in to get donuts.,She picked out 12 like her mother told her.,The bakery just ran out of donuts.,"The person at the counter said she could have one more. He called it a baker's dozen, 13 for the price of 12. Jilly was excited.","The person at the counter said she could have one free if she waited for the next batch. He called it a baker's dozen, 13 for the price of 12. Jilly was excited.","Jilly approached the counter, hoping for her 12 donuts as her mom requested. However, the person behind the counter with a disappointed look explained they had just run out of donuts. Jilly's face fell for a moment, but then"
9387e571-2819-4e29-bedb-a35f0410da51,I wanted to make hot chocolate.,I took milk and warmed it up.,I didn't have the ingredients to make it though.,"Then, I added cocoa powder and stirred it all up. I tasted it, but it was terrible! It needed more sugar!","I needed cocoa powder. I tasted it, but it was terrible without the cocoa powder! I also needed more sugar!","I realized I didn't have the ingredients to make hot chocolate, so I decided to enjoy a comforting cup of tea instead. The cozy warmth of the tea helped chase away the chilly evening and soothe my craving for a delicious beverage."
9387e571-2819-4e29-bedb-a35f0410da51,I wanted to make hot chocolate.,I took milk and warmed it up.,I didn't have the ingredients to make it though.,"Then, I added cocoa powder and stirred it all up. I tasted it, but it was terrible! It needed more sugar!","Then, I bought the ingredients at the store and stirred it all up. I tasted it, but it was terrible! It needed more sugar!","I didn't have the ingredients to make it though. Disappointed, I decided to treat myself to a store-bought hot chocolate instead. Although it wasn't the same as my homemade one, it was a delightful indulgence that still warmed me up"
054e6e40-539e-4b88-b81d-acec771d42cb,Sarah was very hungry.,"She went to the kitchen to eat, but only had bread.",Sarah went to bed without eating.,"She made some toast, with butter and jam. When she was walking to the table, she dropped the toast. Sarah was so depressed.","She made some toast the next morning, with butter and jam. When she was walking to the table, she dropped the toast. Sarah was so depressed about it.","Sarah went to bed without eating, feeling defeated by her persistent hunger. As she lay in bed, she remembered a box of crackers she had stored under her nightstand. With a glimmer of hope, Sarah pulled out the crackers and enjoyed a simple"
a8c3c60b-15e4-4360-b09c-6f79b602198a,Kim was going to the mall with her aunt to see Santa.,They arrived at the mall and could see the line from the parking lot.,They arrived at the mall and could see there was no line.,They waited in line for two hours. When it was Kim's turn she was afraid of Santa. Kim insisted her mother come with her.,They were glad they didn't have to wait in line for hours. When it was Kim's turn she was afraid of Santa. Kim insisted her mother come with her.,"They arrived at the mall and could see there was no line. Kim excitedly ran towards the Santa's grotto with her aunt. When it was her turn, Kim eagerly sat on Santa's lap, smiling from ear"
a8c3c60b-15e4-4360-b09c-6f79b602198a,Kim was going to the mall with her aunt to see Santa.,They arrived at the mall and could see the line from the parking lot.,They arrived at the mall and could see there was no line.,They waited in line for two hours. When it was Kim's turn she was afraid of Santa. Kim insisted her mother come with her.,They did not have to wait in line. She was afraid of Santa. Kim insisted her mother come with her.,"They walked straight to Santa's cozy corner, finding no line at all. Kim was still a bit nervous but managed to sit on Santa's lap, whispering her Christmas wishes with a bright smile. Her aunt captured the heart"
ca8a7f8d-7f63-422f-8007-c4a26bb8e889,Ela was babysitting.,Her young charge wanted chicken nuggets.,Her young charge wanted some hot cocoa.,"Ela checked, but there were none in the freezer. She went to McDonald's and bought some nuggets. The child was happy with his nuggets.","Ela checked, but there were none in the pantry. She went to the store and bought some hot cocoa mix. The child was happy with his cocoa.","Initial event: Her young charge wanted chicken nuggets.
Original ending: Ela checked, but there were none in the freezer. She went to McDonald's and bought some nuggets. The child was happy with his nuggets.
Counterfactual event"
ca8a7f8d-7f63-422f-8007-c4a26bb8e889,Ela was babysitting.,Her young charge wanted chicken nuggets.,Her young charge wanted some hot cocoa.,"Ela checked, but there were none in the freezer. She went to McDonald's and bought some nuggets. The child was happy with his nuggets.","Ela checked, but there wasn't any in the cupboard. She went to the store and bought some hot cocoa. The child was happy with the hot cocoa.","Ela checked, and to her relief, found a packet of hot cocoa mix hidden in the pantry. She quickly prepared a cozy mug of hot cocoa for the child, who was delighted with the warm treat."
ca8a7f8d-7f63-422f-8007-c4a26bb8e889,Ela was babysitting.,Her young charge wanted chicken nuggets.,Her young charge wanted some hot cocoa.,"Ela checked, but there were none in the freezer. She went to McDonald's and bought some nuggets. The child was happy with his nuggets.","Ela checked, but there were none in the storage. She went to store and bought hot cocoa. The child was happy with his nuggets.","Ela checked, but there was no hot cocoa mix in the pantry. She decided to quickly whip up some from scratch, heating milk, cocoa powder, and a dash of sugar on the stove. The child was delighted with the homemade hot cocoa,"
e24de7fb-6f48-437e-b000-2bf995829ebd,Trouble comes when folks do not listen.,My daughter did not listen to me today.,My daughter listened to me today.,She was dancing too close to the wall. She lost control and hit the corner of the wall. My daughter learned her lesson the hard way.,She was dancing too close to the wall. She would have lost control and hit the corner of the wall. My daughter learned her lesson the easy way.,"Original ending: She was dancing too close to the wall. She lost control and hit the corner of the wall. My daughter learned her lesson the hard way.

Adapted ending: She was dancing further away from the wall, listening to my advice"
e24de7fb-6f48-437e-b000-2bf995829ebd,Trouble comes when folks do not listen.,My daughter did not listen to me today.,My daughter listened to me today.,She was dancing too close to the wall. She lost control and hit the corner of the wall. My daughter learned her lesson the hard way.,She was dancing far away from the wall. She was in control and did not hit the corner of the wall. My daughter learned her lesson the easy way.,"She was dancing too close to the wall. Remembering my warning, my daughter quickly moved away and avoided hitting the corner of the wall. My daughter learned the importance of listening and staying safe."
f48a0c67-453e-4950-a031-ec1b76c4044a,Florence wanted to find something fun to do one afternoon.,She decided to drive to the lake to go fishing.,She decided to watch a documentary about fishing.,"At the lake she met three other people who were also fishing. Although she did not catch a fish, Florence had a great time. Florence and her new friends went fishing again the next day.","She invited three friends who loved fishing to come and watch it with her. Although she did not catch a fish, Florence had a great time. Florence and her friends decided to go fishing the next day.","At home, Florence settled in to watch the fishing documentary. As she immersed herself in the world of underwater exploration and angling techniques, she felt a sense of newfound appreciation for the art of fishing. Inspired by the film, Florence reached out to the"
f48a0c67-453e-4950-a031-ec1b76c4044a,Florence wanted to find something fun to do one afternoon.,She decided to drive to the lake to go fishing.,She decided to watch a documentary about fishing.,"At the lake she met three other people who were also fishing. Although she did not catch a fish, Florence had a great time. Florence and her new friends went fishing again the next day.","After watching the documentary, she decided to go fishing at the lake. Although she did not catch a fish, Florence had a great time. Florence went fishing again the next day.","Premise: Florence wanted to find something fun to do one afternoon.
Initial event: She decided to drive to the lake to go fishing.
Original ending: At the lake she met three other people who were also fishing. Although she did not catch a"
f48a0c67-453e-4950-a031-ec1b76c4044a,Florence wanted to find something fun to do one afternoon.,She decided to drive to the lake to go fishing.,She decided to watch a documentary about fishing.,"At the lake she met three other people who were also fishing. Although she did not catch a fish, Florence had a great time. Florence and her new friends went fishing again the next day.","When she went fishing the next day, at the lake, she met three other people who were also fishing. Although she did not catch a fish, Florence had a great time. Florence and her new friends went fishing again the next day.","At home watching the documentary about fishing, Florence felt inspired by the underwater world and the art of angling. She reached out to the online fishing community and found like-minded individuals who shared their fishing adventures. Despite not physically being at the lake, Florence"
77163cca-2802-49d4-b91b-f084db65f5f1,Gina was putting posters on her bedroom walls.,There was a poster of the cool new girl group.,There was a poster of the cool new boy group.,The girls were wearing bright colorful clothing. Gina herself was wearing a brown shirt and khakis. Gina decided she would wear more colorful clothing.,The boys were wearing bright colorful clothing. Gina herself was wearing a brown shirt and khakis. Gina decided she would wear more colorful clothing.,"Premise: Gina was putting posters on her bedroom walls.
Initial event: There was a poster of the cool new girl group.
Original ending: The girls were wearing bright colorful clothing. Gina herself was wearing a brown shirt and khakis. Gina decided"
a97d10d8-66b2-4030-8269-37dfdad9e6b8,Sarah was out with her friends.,She had been watching a movie at the theater.,She went home to watch TV.,Sarah lost track of time and arrived back at home late. She missed her curfew by a few hours. Sarah's parents were upset and moved her curfew even earlier.,Sarah lost track of time. She went to bed late. Sarah's parents were upset because she didn't get up in the morning on time.,"Sarah lost track of time and arrived back at home late. She missed her curfew by a few hours. Sarah's parents were upset and moved her curfew even earlier, leading to her realizing the importance of time management and"
a97d10d8-66b2-4030-8269-37dfdad9e6b8,Sarah was out with her friends.,She had been watching a movie at the theater.,She went home to watch TV.,Sarah lost track of time and arrived back at home late. She missed her curfew by a few hours. Sarah's parents were upset and moved her curfew even earlier.,Sarah lost track of time and went to bed too late. She overslept by a few hours. Sarah's parents were upset and moved her bedtime even earlier.,"Initial event: She had been watching a movie at the theater.
Original ending: Sarah lost track of time and arrived back at home late. She missed her curfew by a few hours. Sarah's parents were upset and moved her curfew even earlier"
a97d10d8-66b2-4030-8269-37dfdad9e6b8,Sarah was out with her friends.,She had been watching a movie at the theater.,She went home to watch TV.,Sarah lost track of time and arrived back at home late. She missed her curfew by a few hours. Sarah's parents were upset and moved her curfew even earlier.,Sarah lost track of time watching TV with her friends She at least doesn't miss her curfew Sarah's parents were not upset and still she had curfew.,Sarah lost track of time and arrived back at home late. She missed her curfew by a few hours. Sarah's parents were upset and decided to have a serious conversation about responsible time management instead of moving her curfew earlier
01f06691-77fa-417e-acf4-fc3c3e422ccf,Tim and his friends were standing on an overpass.,They were chucking rocks at cars as they passed under the overpass.,They noticed a car accident on the road below.,"Usually they missed, but one time their rock shattered a windshield. The man pulled over and got out of his car. Tim and his friends ran before the man could see them.",A rock shattered a man's windshield. The man pulled over and got out of his car. Tim and his friends ran to help the man.,"Premise: Tim and his friends were standing on an overpass.
Initial event: They were chucking rocks at cars as they passed under the overpass.
Original ending: Usually they missed, but one time their rock shattered a windshield. The man"
01f06691-77fa-417e-acf4-fc3c3e422ccf,Tim and his friends were standing on an overpass.,They were chucking rocks at cars as they passed under the overpass.,They noticed a car accident on the road below.,"Usually they missed, but one time their rock shattered a windshield. The man pulled over and got out of his car. Tim and his friends ran before the man could see them.",They called 911 to report the accident. The drivers pulled over and got out of his cars. Tim and his friends ran to help.,"Startled by the commotion of the car accident below, Tim and his friends ceased their reckless act. The sight of the collision sobered them up, realizing the potential consequences of their actions. They quickly left the overpass"
c34fff03-3723-479b-8149-c8e547f73c67,Jake was swimming in his backyard.,All of a sudden his pool burst open.,His pool was brand new with no damage.,There was a hole on the side of his pool. All the water leaked out of the pool. Jake was very upset.,He had a lot of fun swimming. The water was warm and cozy. Jake was very happy.,"Jake was swimming in his backyard when, out of nowhere, a new water slide appeared in his pool. Excited, he glided down the slide with sheer joy, relishing the unexpected fun it brought. Jake's backyard"
c34fff03-3723-479b-8149-c8e547f73c67,Jake was swimming in his backyard.,All of a sudden his pool burst open.,His pool was brand new with no damage.,There was a hole on the side of his pool. All the water leaked out of the pool. Jake was very upset.,There was  bubbles on the side of his pool. All the water was intact inside the pool. Jake was very happy.,"Jake's pool sparkled under the midday sun, a brand new addition to his backyard. As he splashed around, enjoying the cool water, a sense of serenity washed over him. The pristine condition of his pool"
99575247-31fd-4463-8ba5-d24c69e14ed7,Samantha was very excited for her date with John.,They were going to a very fancy restaurant downtown.,John canceled the date at the last minute.,John picked Samantha up at six o'clock sharp. They went downtown and had a fabulous meal. Samantha really enjoyed the meal.,Samantha left at six o'clock sharp. She went downtown and had a fabulous meal. Samantha really enjoyed the meal.,"John called Samantha at the last minute to cancel their date. Samantha, disappointed but resilient, decided to treat herself and went to the fancy restaurant downtown alone. She savored every bite of the fabulous meal and relished the experience"
99575247-31fd-4463-8ba5-d24c69e14ed7,Samantha was very excited for her date with John.,They were going to a very fancy restaurant downtown.,John canceled the date at the last minute.,John picked Samantha up at six o'clock sharp. They went downtown and had a fabulous meal. Samantha really enjoyed the meal.,Samantha was offended. She had been looking forward to the date and was wearing a new outfit. Samantha decided to go out to the bar and find a new boyfriend.,"Premise: Samantha was very excited for her date with John.
Initial event: They were going to a very fancy restaurant downtown.
Original ending: John picked Samantha up at six o'clock sharp. They went downtown and had a fabulous meal. Samantha really"
dc845153-6fcc-4e6f-a06d-08d6459da34c,Tuie was a very spoiled dog who liked to be completely covered up.,She would always try to get underneath Adam's blanket.,She had her own blanket.,Adam got tired of his blanket smelling like a dog. He went to the store and bought her a blanket of her very own. Tue loved her new blanket and Adam was happy.,Adam got tired of this blanket smelling like a dog. He went to the store and bought her an identical blanket to the one she owned. Tuie loved her spare blanket and Adam was happy to wash the original.,"Original ending: Adam got tired of his blanket smelling like a dog. He went to the store and bought her a blanket of her very own. Tuie loved her new blanket and Adam was happy.

Adapted ending: Tuie continued to bur"
ccfb04e6-8e06-4c21-a8f1-9fbda5bbfe6a,Em had had digestion issues lately.,She visited her doctor.,She tried some home remedies to fix it.,"He suggested probiotics and active cultures. Em started to eat enriched yogurt every day. After two weeks, she had less bloating and felt better.","That did not work so she tried probiotics and active cultures. Em started to eat enriched yogurt every day. After two weeks, she had less bloating and felt better.","He tried different home remedies, including drinking ginger tea and eating plain oatmeal. After a week of trying these remedies, Em noticed a significant improvement in her digestion issues. The bloating reduced, and she started feeling better overall. This natural approach turned"
8a245d8c-0db6-49dc-97b4-9ae37a515751,Old Aunt Margaret loved her tea pot.,It had been in her family for three generations.,She just purchased it last week from Amazon.,Passed down from mother to daughter. Unfortunately Old Aunt Margaret didn't have any children. She decided to give the teapot to her niece.,She wished she could pass it down from mother to daughter. Unfortunately Old Aunt Margaret didn't have any children. She decided to give the teapot to her niece.,"Despite having just purchased it last week from Amazon, Aunt Margaret cherished the teapot as if it held generations of memories. Knowing its sentimental value, she decided to bestow it upon her niece as a symbol of their enduring bond"
8a245d8c-0db6-49dc-97b4-9ae37a515751,Old Aunt Margaret loved her tea pot.,It had been in her family for three generations.,She just purchased it last week from Amazon.,Passed down from mother to daughter. Unfortunately Old Aunt Margaret didn't have any children. She decided to give the teapot to her niece.,She thought she'd pass it down like a mother to a daughter. Unfortunately Old Aunt Margaret didn't have any children. She decided to give the teapot to her niece.,"Despite having only purchased it last week from Amazon, Old Aunt Margaret treasured the teapot as if it held three generations of history. She decided to hand it down to her niece, considering the bonds of family run deeper than"
8a245d8c-0db6-49dc-97b4-9ae37a515751,Old Aunt Margaret loved her tea pot.,It had been in her family for three generations.,She just purchased it last week from Amazon.,Passed down from mother to daughter. Unfortunately Old Aunt Margaret didn't have any children. She decided to give the teapot to her niece.,She will pass it down from mother to daughter. Unfortunately Old Aunt Margaret didn't have any children. She decided to give the teapot to her favorite niece instead.,"Passed down from mother to daughter, the cherished tea pot held a special place in Old Aunt Margaret's heart. Despite having just purchased it last week from Amazon, the deep connection she felt to the teapot led her to decide to keep it and create"
20d1b91b-1e1b-4ab3-a296-95adda86fd96,I found a cat outside one day.,I took her to the boat with me.,I took her and gave her to a friend who loves cat.,"I was planning on taking her to the shelter. However, I got very attached to her. I decided to keep the cat.","She didn't like the cat that's why she was planning on taking her to the shelter. However, she got very attached to her. She decided to keep the cat.","Counterfactual adapted ending: As I was planning on taking her to the shelter, my friend who adores cats happened to pass by. Seeing how well they interacted, I knew she would provide a loving home for the cat. Reluctantly"
20d1b91b-1e1b-4ab3-a296-95adda86fd96,I found a cat outside one day.,I took her to the boat with me.,I took her and gave her to a friend who loves cat.,"I was planning on taking her to the shelter. However, I got very attached to her. I decided to keep the cat.","I was planning on taking her to the shelter before that. However, my friend got very attached to her. She decided to keep the cat.","I found a cat outside one day and took her to the boat with me. I was planning on taking her to the shelter. However, a friend who loves cats crossed paths with me. Seeing their instant connection, I decided to give the cat to"
fcbd26da-4968-4f15-97ee-929e5a02ac52,Michael was a dog lover.,One day he went to his friends house.,One day he went to school.,His friend owned a dog was a bit sick. Michael took him to the vet. He gave the dog some medicine and then it was fine.,There was a sick dog at school. Michael took him to the vet. He gave the dog some medicine and then it was fine.,"Initial event: One day he went to his friend's house.

Original ending: His friend owned a dog that was a bit sick. Michael took him to the vet. He gave the dog some medicine and then it was fine.

Counterfactual event"
fcbd26da-4968-4f15-97ee-929e5a02ac52,Michael was a dog lover.,One day he went to his friends house.,One day he went to school.,His friend owned a dog was a bit sick. Michael took him to the vet. He gave the dog some medicine and then it was fine.,At school his friend told him about his sick dog. Michael offered to take him to the vet. He gave the dog some medicine and then it was fine.,"Initial event: One day he went to his friend's house.
Original ending: His friend owned a dog that was a bit sick. Michael took him to the vet. He gave the dog some medicine, and then it was fine.
Counterfactual"
